CDS_CODE	COUNTY	DISTRICT	SCHOOL	HISPANIC	AM_IND	ASIAN	PAC_ISLD	FILIPINO	AFRICAN_AM	WHITE	TWO_MORE_RACES	NOT_REPORTED	TOTAL	YEAR
34674210132019	Sacramento	Robla Elementary	Paseo Grande Charter	0	0	0	0	0	0	0	0	0	0	1617
34674390000001	Sacramento	Sacramento City Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
34674390101881	Sacramento	Sacramento City Unified	New Technology High	21	1	1	0	0	3	3	1	0	30	1617
34674390101899	Sacramento	Sacramento City Unified	George Washington Carver School of Arts and Scienc	7	0	3	0	0	3	14	1	0	28	1617
34674390101907	Sacramento	Sacramento City Unified	The MET	6	0	1	0	0	3	15	6	0	31	1617
34674390101972	Sacramento	Sacramento City Unified	Rosemont High	24	2	16	2	4	15	39	7	0	109	1617
34674390102038	Sacramento	Sacramento City Unified	Sacramento Charter High	29	0	0	0	0	88	3	16	0	136	1617
34674390108951	Sacramento	Sacramento City Unified	Arthur A. Benjamin Health Professions High	5	0	5	2	0	0	2	0	0	14	1617
34674390114546	Sacramento	Sacramento City Unified	School of Engineering & Sciences	1	0	3	0	0	3	2	0	0	9	1617
34674393430154	Sacramento	Sacramento City Unified	American Legion High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
34674393430519	Sacramento	Sacramento City Unified	Capital City Independent Study	1	0	1	0	0	0	1	0	0	3	1617
34674393430865	Sacramento	Sacramento City Unified	West Campus	54	0	57	0	2	7	30	10	0	160	1617
34674393431012	Sacramento	Sacramento City Unified	Luther Burbank High	44	1	76	6	2	19	1	4	0	153	1617
34674393434636	Sacramento	Sacramento City Unified	Hiram W. Johnson High	27	0	41	0	0	3	0	1	0	72	1617
34674393434768	Sacramento	Sacramento City Unified	John F. Kennedy High	36	2	108	2	6	26	27	14	0	221	1617
34674393435419	Sacramento	Sacramento City Unified	C. K. McClatchy High	42	1	52	0	6	8	66	14	0	189	1617
34674470121467	Sacramento	San Juan Unified	Aspire Alexander Twilight Secondary Academy	9	0	1	0	1	1	2	1	0	15	1617
34674473430048	Sacramento	San Juan Unified	Mesa Verde High	15	0	4	0	1	1	29	3	0	53	1617
34674473430097	Sacramento	San Juan Unified	La Entrada Continuation High	0	0	0	0	0	0	1	0	0	1	1617
34674473430386	Sacramento	San Juan Unified	El Sereno Alternative Education	2	0	0	0	0	0	5	0	0	7	1617
34674473430394	Sacramento	San Juan Unified	La Vista Center	0	0	0	0	0	0	0	0	0	0	1617
34674473430493	Sacramento	San Juan Unified	Bella Vista High	35	2	17	3	3	3	208	6	0	277	1617
34674473430691	Sacramento	San Juan Unified	Options for Youth-San Juan	3	0	1	0	0	2	25	1	3	35	1617
34674473430717	Sacramento	San Juan Unified	Visions In Education	7	1	2	0	3	0	30	1	0	44	1617
34674473430758	Sacramento	San Juan Unified	San Juan Choices Charter	2	0	0	0	0	0	2	0	0	4	1617
34674473431111	Sacramento	San Juan Unified	Casa Roble Fundamental High	10	3	2	2	1	0	96	1	0	115	1617
34674473432051	Sacramento	San Juan Unified	Del Campo High	23	4	5	3	1	3	94	4	0	137	1617
34674473432317	Sacramento	San Juan Unified	El Camino Fundamental High	25	0	7	3	1	10	98	2	0	146	1617
34674473432838	Sacramento	San Juan Unified	Encina Preparatory High	4	1	3	0	0	5	6	1	0	20	1617
34674473435930	Sacramento	San Juan Unified	Mira Loma High	22	2	89	2	10	8	66	7	1	207	1617
34674473436714	Sacramento	San Juan Unified	Rio Americano High	25	1	20	2	1	5	127	11	0	192	1617
34674473438504	Sacramento	San Juan Unified	San Juan High	3	0	2	0	0	2	7	0	0	14	1617
34674476034664	Sacramento	San Juan Unified	Laurel Ruff Transition	0	0	0	0	0	0	0	0	0	0	1617
34739730000001	Sacramento	Center Joint Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
34739730106377	Sacramento	Center Joint Unified	Global Youth Charter	0	0	0	0	0	0	0	0	0	0	1617
34739733430378	Sacramento	Center Joint Unified	Center High	9	1	15	0	5	5	38	2	0	75	1617
34739733430451	Sacramento	Center Joint Unified	McClellan High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
34752830102236	Sacramento	Natomas Unified	Inderkum High	71	1	54	7	23	53	31	17	1	258	1617
34752830112425	Sacramento	Natomas Unified	Natomas Pacific Pathways Prep	26	0	33	2	8	13	32	3	0	117	1617
34752830126060	Sacramento	Natomas Unified	Leroy Greene Academy	7	1	7	0	1	5	7	1	1	30	1617
34752833430584	Sacramento	Natomas Unified	Natomas High	62	0	19	2	2	10	8	2	0	105	1617
34752833430626	Sacramento	Natomas Unified	Discovery High	0	0	0	0	0	1	0	0	0	1	1617
34752833430659	Sacramento	Natomas Unified	Natomas Charter	25	0	4	1	9	9	44	13	0	105	1617
34765050000001	Sacramento	Twin Rivers Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
34765050101832	Sacramento	Twin Rivers Unified	Futures High	0	0	1	1	0	0	23	0	0	25	1617
34765050108415	Sacramento	Twin Rivers Unified	Heritage Peak Charter	0	0	0	0	0	0	0	0	0	0	1617
34765050108795	Sacramento	Twin Rivers Unified	Creative Connections Arts Academy	3	0	0	0	0	2	4	1	0	10	1617
34765050108837	Sacramento	Twin Rivers Unified	Community Collaborative Charter	0	0	0	0	0	0	0	0	0	0	1617
34765050114272	Sacramento	Twin Rivers Unified	SAVA: Sacramento Academic and Vocational Academy	0	0	0	0	0	0	0	0	0	0	1617
34765050130757	Sacramento	Twin Rivers Unified	Highlands Community Charter	0	0	0	0	0	0	0	0	1	1	1617
34765053430261	Sacramento	Twin Rivers Unified	Pacific Career and Technology High	0	0	0	0	0	0	0	0	0	0	1617
34765053430634	Sacramento	Twin Rivers Unified	Elwood J. Keema High	0	0	0	0	0	0	0	0	0	0	1617
34765053430881	Sacramento	Twin Rivers Unified	Vista Nueva Career and Technology High	0	0	0	0	0	0	0	0	0	0	1617
34765053433265	Sacramento	Twin Rivers Unified	Foothill High	29	0	5	0	3	10	20	2	0	69	1617
34765053433794	Sacramento	Twin Rivers Unified	Grant Union High	71	1	35	3	5	15	4	2	1	137	1617
34765053434370	Sacramento	Twin Rivers Unified	Highlands High	24	0	5	2	0	3	11	4	0	49	1617
34765053436979	Sacramento	Twin Rivers Unified	Rio Linda High	24	0	26	3	0	4	26	3	2	88	1617
35103550132308	San Benito	San Benito County Office of Education	Pinnacles Community	0	0	0	0	0	0	0	0	0	0	1617
35103553530045	San Benito	San Benito County Office of Education	San Benito County Juvenile Hall Court	0	0	0	0	0	0	0	0	0	0	1617
35675383530029	San Benito	San Benito High	San Andreas Continuation High	0	0	0	0	0	0	0	0	0	0	1617
35675383537008	San Benito	San Benito High	San Benito High	147	0	8	0	4	1	93	3	1	257	1617
35752593530060	San Benito	Aromas/San Juan Unified	Anzar High	17	1	1	0	0	0	7	4	0	30	1617
36103630107466	San Bernardino	San Bernardino County Office of Education	Community School/Independent Alternative Education	0	0	0	0	0	0	0	0	0	0	1617
36103633630431	San Bernardino	San Bernardino County Office of Education	San Bernardino County Juvenile Detention and Asses	0	0	0	0	0	2	0	0	0	2	1617
36103636069348	San Bernardino	San Bernardino County Office of Education	San Bernardino County Special Education	0	0	0	0	0	0	0	0	0	0	1617
36675870120592	San Bernardino	Adelanto Elementary	Alta Vista Public	1	0	0	0	0	0	0	0	0	1	1617
36675870128462	San Bernardino	Adelanto Elementary	Taylion High Desert Academy/Adelanto	0	0	0	0	0	0	0	0	0	0	1617
36676113630712	San Bernardino	Barstow Unified	Central High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
36676113630803	San Bernardino	Barstow Unified	Barstow High	35	0	3	3	1	3	12	2	0	59	1617
36676373630290	San Bernardino	Bear Valley Unified	Chautauqua High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
36676373631066	San Bernardino	Bear Valley Unified	Big Bear High	0	0	0	0	0	0	0	0	0	0	1617
36676520000001	San Bernardino	Chaffey Joint Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
36676520126243	San Bernardino	Chaffey Joint Union High	Chaffey District Online High	4	0	1	0	0	0	3	0	1	9	1617
36676523630225	San Bernardino	Chaffey Joint Union High	Alta Loma High	182	1	28	3	3	25	138	7	0	387	1617
36676523630373	San Bernardino	Chaffey Joint Union High	Etiwanda High	234	0	45	2	26	67	78	16	2	470	1617
36676523630571	San Bernardino	Chaffey Joint Union High	Rancho Cucamonga High	281	3	58	5	34	84	161	30	4	660	1617
36676523631058	San Bernardino	Chaffey Joint Union High	Los Osos High	147	1	80	2	15	33	186	7	1	472	1617
36676523631157	San Bernardino	Chaffey Joint Union High	Colony High	182	0	13	0	11	30	32	5	2	275	1617
36676523632205	San Bernardino	Chaffey Joint Union High	Chaffey High	264	4	5	0	2	8	15	1	2	301	1617
36676523633906	San Bernardino	Chaffey Joint Union High	Montclair High	252	2	24	3	3	5	18	3	1	311	1617
36676523634482	San Bernardino	Chaffey Joint Union High	Ontario High	248	2	12	1	3	7	8	3	0	284	1617
36676523637659	San Bernardino	Chaffey Joint Union High	Valley View High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
36676780000001	San Bernardino	Chino Valley Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
36676783630035	San Bernardino	Chino Valley Unified	Don Antonio Lugo High	110	0	5	0	2	2	17	2	0	138	1617
36676783630522	San Bernardino	Chino Valley Unified	Ruben S. Ayala High	132	0	114	1	44	19	101	14	0	425	1617
36676783631017	San Bernardino	Chino Valley Unified	Chino Hills High	170	0	88	1	42	14	137	19	0	471	1617
36676783631587	San Bernardino	Chino Valley Unified	Boys Republic High	0	0	0	0	0	0	0	0	0	0	1617
36676783631769	San Bernardino	Chino Valley Unified	Buena Vista Continuation High	0	0	0	0	0	0	0	0	0	0	1617
36676783632502	San Bernardino	Chino Valley Unified	Chino High	165	0	6	0	6	3	34	2	0	216	1617
36676860125500	San Bernardino	Colton Joint Unified	Grand Terrace High School at the Ray Abril Jr. Edu	83	0	8	1	5	13	32	0	0	142	1617
36676863630399	San Bernardino	Colton Joint Unified	Washington High	0	0	0	0	0	0	0	0	0	0	1617
36676863631322	San Bernardino	Colton Joint Unified	Bloomington High	81	0	3	0	4	4	6	0	0	98	1617
36676863632742	San Bernardino	Colton Joint Unified	Colton High	44	0	2	0	0	0	1	0	0	47	1617
36676863636131	San Bernardino	Colton Joint Unified	Slover Mountain High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
36677100000001	San Bernardino	Fontana Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
36677100108191	San Bernardino	Fontana Unified	Summit High	241	0	15	0	21	27	22	7	0	333	1617
36677100120758	San Bernardino	Fontana Unified	Jurupa Hills High	184	0	6	0	4	11	11	2	1	219	1617
36677103630019	San Bernardino	Fontana Unified	Eric Birch High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
36677103630480	San Bernardino	Fontana Unified	Citrus High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
36677103630555	San Bernardino	Fontana Unified	Fontana A. B. Miller High	166	0	0	0	3	8	4	2	0	183	1617
36677103630902	San Bernardino	Fontana Unified	Henry J. Kaiser High	225	0	4	1	2	16	11	2	0	261	1617
36677103633302	San Bernardino	Fontana Unified	Fontana High	217	0	0	2	0	5	4	0	0	228	1617
36677360116723	San Bernardino	Helendale Elementary	Academy of Careers and Exploration	13	0	0	0	0	1	12	2	0	28	1617
36677360128439	San Bernardino	Helendale Elementary	Empire Springs Charter	3	0	0	0	0	0	9	0	0	12	1617
36677360130948	San Bernardino	Helendale Elementary	Independence Charter Academy	0	0	0	0	0	0	0	0	0	0	1617
36677360131151	San Bernardino	Helendale Elementary	Alta Vista South Public Charter	0	0	0	0	0	0	0	0	0	0	1617
36677773630217	San Bernardino	Morongo Unified	Black Rock Alternative/Continuation	0	0	0	0	0	0	0	0	0	0	1617
36677773636743	San Bernardino	Morongo Unified	Twentynine Palms High	11	0	1	1	2	9	28	0	0	52	1617
36677773638616	San Bernardino	Morongo Unified	Yucca Valley High	0	0	0	0	0	0	2	0	0	2	1617
36678010132720	San Bernardino	Needles Unified	Needles Community Day	0	0	0	0	0	0	0	0	0	0	1617
36678013630266	San Bernardino	Needles Unified	Educational Training Center	0	0	0	0	0	0	0	0	0	0	1617
36678013634169	San Bernardino	Needles Unified	Needles High	5	4	0	0	0	0	6	0	1	16	1617
36678270111807	San Bernardino	Oro Grande Elementary	Mojave River Academy	0	0	0	0	0	0	0	0	0	0	1617
36678270113928	San Bernardino	Oro Grande Elementary	Riverside Preparatory	40	1	1	0	2	4	29	3	0	80	1617
36678430000000	San Bernardino	Redlands Unified	District Office	0	0	0	0	0	0	0	0	0	0	1617
36678430118802	San Bernardino	Redlands Unified	Citrus Valley High	102	0	26	1	9	16	83	9	2	248	1617
36678430127837	San Bernardino	Redlands Unified	Redlands eAcademy	0	0	0	0	0	0	0	0	0	0	1617
36678433630779	San Bernardino	Redlands Unified	Redlands East Valley High	102	2	16	3	5	12	112	7	3	262	1617
36678433630928	San Bernardino	Redlands Unified	Grove	3	0	1	0	0	0	10	0	0	14	1617
36678433634995	San Bernardino	Redlands Unified	Orangewood High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
36678433635042	San Bernardino	Redlands Unified	Redlands Senior High	67	1	57	3	18	12	93	10	0	261	1617
36678500000001	San Bernardino	Rialto Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
36678500102830	San Bernardino	Rialto Unified	Wilmer Amina Carter High	159	0	6	0	2	41	14	2	0	224	1617
36678503630159	San Bernardino	Rialto Unified	Milor Continuation High	0	0	0	0	0	0	0	0	0	0	1617
36678503630530	San Bernardino	Rialto Unified	Zupanic High	0	0	0	0	0	0	0	0	0	0	1617
36678503630597	San Bernardino	Rialto Unified	Rialto High	222	0	7	0	7	12	4	3	0	255	1617
36678503633005	San Bernardino	Rialto Unified	Eisenhower Senior High	128	0	4	0	0	15	4	0	0	151	1617
36678680000001	San Bernardino	Rim of the World Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
36678683630241	San Bernardino	Rim of the World Unified	Mountain High	0	0	0	0	0	0	0	0	0	0	1617
36678683635265	San Bernardino	Rim of the World Unified	Rim of the World Senior High	15	1	2	0	0	0	46	1	0	65	1617
36678760107730	San Bernardino	San Bernardino City Unified	ASA Charter	0	0	0	0	0	0	0	0	0	0	1617
36678760109850	San Bernardino	San Bernardino City Unified	Public Safety Academy	19	0	0	0	0	0	3	0	0	22	1617
36678760120568	San Bernardino	San Bernardino City Unified	Options for Youth-San Bernardino	10	0	1	0	0	1	1	1	0	14	1617
36678760125450	San Bernardino	San Bernardino City Unified	Indian Springs High	96	0	10	0	0	11	3	0	1	121	1617
36678760128405	San Bernardino	San Bernardino City Unified	Center For Learning and Educational Success	0	0	0	0	0	0	0	0	0	0	1617
36678763630308	San Bernardino	San Bernardino City Unified	San Andreas High	0	0	0	0	0	0	0	0	0	0	1617
36678763630993	San Bernardino	San Bernardino City Unified	Provisional Accelerated Learning Academy	0	0	0	0	0	0	0	0	0	0	1617
36678763631082	San Bernardino	San Bernardino City Unified	Arroyo Valley High	148	1	3	3	0	10	2	0	1	168	1617
36678763631090	San Bernardino	San Bernardino City Unified	Middle College High	62	0	3	0	1	5	7	1	0	79	1617
36678763632221	San Bernardino	San Bernardino City Unified	Cajon High	166	3	12	1	7	36	43	4	0	272	1617
36678763632809	San Bernardino	San Bernardino City Unified	Sierra High	0	0	0	0	0	0	0	0	0	0	1617
36678763634680	San Bernardino	San Bernardino City Unified	Pacific High	59	0	1	1	0	11	3	0	0	75	1617
36678763635844	San Bernardino	San Bernardino City Unified	San Bernardino High	84	0	0	1	0	5	2	0	3	95	1617
36678763636081	San Bernardino	San Bernardino City Unified	San Gorgonio High	111	1	14	2	1	17	12	0	1	159	1617
36678920134247	San Bernardino	Trona Joint Unified	California STEAM San Bernardino	0	0	0	0	0	0	0	0	0	0	1617
36678923636487	San Bernardino	Trona Joint Unified	Trona High	0	0	0	0	0	0	0	0	0	0	1617
36679340110064	San Bernardino	Victor Valley Union High	University Preparatory	16	1	1	0	1	6	6	0	0	31	1617
36679340125419	San Bernardino	Victor Valley Union High	Adelanto High	35	0	2	0	2	9	2	1	0	51	1617
36679343630100	San Bernardino	Victor Valley Union High	Goodwill High	0	0	0	0	0	1	0	0	0	1	1617
36679343630670	San Bernardino	Victor Valley Union High	Options for Youth-Victorville Charter	25	1	3	0	0	5	10	2	3	49	1617
36679343630761	San Bernardino	Victor Valley Union High	Excelsior Charter	29	0	1	0	1	5	30	3	0	69	1617
36679343630787	San Bernardino	Victor Valley Union High	Silverado High	88	0	5	0	3	26	8	4	0	134	1617
36679343638012	San Bernardino	Victor Valley Union High	Victor Valley High	0	0	0	0	0	1	1	0	0	2	1617
36679346114698	San Bernardino	Victor Valley Union High	Cobalt Institute of Math and Science Academy	3	0	0	0	0	2	1	0	0	6	1617
36679590101410	San Bernardino	Yucaipa-Calimesa Joint Unified	Oak View High School & Education Center	0	0	0	0	0	0	0	0	0	0	1617
36679590101816	San Bernardino	Yucaipa-Calimesa Joint Unified	Green Valley Independent Study	0	0	0	0	0	0	0	0	0	0	1617
36679593633351	San Bernardino	Yucaipa-Calimesa Joint Unified	Green Valley High	0	0	0	0	0	0	0	0	0	0	1617
36679593638509	San Bernardino	Yucaipa-Calimesa Joint Unified	Yucaipa High	89	0	6	0	4	4	170	1	0	274	1617
36738583630076	San Bernardino	Baker Valley Unified	Baker High	6	0	0	0	0	0	1	0	0	7	1617
36738900118109	San Bernardino	Silver Valley Unified	Silver Valley Community Day	0	0	0	0	0	0	0	0	0	0	1617
36738903630274	San Bernardino	Silver Valley Unified	Silver Valley High	9	0	1	1	1	2	12	0	0	26	1617
36738903630282	San Bernardino	Silver Valley Unified	Calico Continuation High	0	0	0	0	0	0	0	0	0	0	1617
36738903631199	San Bernardino	Silver Valley Unified	Silver Valley Academy	0	0	0	0	0	0	0	0	0	0	1617
36739573630233	San Bernardino	Snowline Joint Unified	Serrano High	57	0	11	2	1	9	86	1	3	170	1617
36739573630365	San Bernardino	Snowline Joint Unified	Chaparral High	0	0	0	0	0	0	0	0	0	0	1617
36739573630589	San Bernardino	Snowline Joint Unified	Snowline Virtual	0	0	0	0	0	0	1	0	0	1	1617
36739573631108	San Bernardino	Snowline Joint Unified	Eagle Summit Community Day	0	0	0	0	0	0	0	0	0	0	1617
36750440000001	San Bernardino	Hesperia Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
36750440107516	San Bernardino	Hesperia Unified	Summit Leadership Academy-High Desert	25	0	1	0	0	1	6	1	1	35	1617
36750440114389	San Bernardino	Hesperia Unified	Mirus Secondary	0	0	0	0	0	0	0	0	0	0	1617
36750440115444	San Bernardino	Hesperia Unified	Canyon Ridge High	0	0	0	0	0	0	0	0	0	0	1617
36750440116707	San Bernardino	Hesperia Unified	Encore Jr./Sr. High School for the Performing and	28	0	0	0	2	8	21	5	1	65	1617
36750440119115	San Bernardino	Hesperia Unified	Oak Hills High	164	1	13	3	3	26	72	0	0	282	1617
36750443630407	San Bernardino	Hesperia Unified	Hesperia High	105	1	0	0	0	11	16	0	2	135	1617
36750443630472	San Bernardino	Hesperia Unified	Mojave High	0	0	0	0	0	0	0	0	0	0	1617
36750443630746	San Bernardino	Hesperia Unified	Sultana High	84	1	1	0	2	4	50	2	18	162	1617
36750443630811	San Bernardino	Hesperia Unified	Shadow Ridge	0	0	0	0	0	0	0	0	0	0	1617
36750510115089	San Bernardino	Lucerne Valley Unified	Sky Mountain Charter	0	0	1	0	0	0	1	0	0	2	1617
36750510136432	San Bernardino	Lucerne Valley Unified	Alta Vista Innovation High	0	0	0	0	0	0	0	0	0	0	1617
36750513630563	San Bernardino	Lucerne Valley Unified	Lucerne Valley High	3	0	0	0	0	0	6	1	0	10	1617
36750513630696	San Bernardino	Lucerne Valley Unified	Mountain View High	0	0	0	0	0	0	0	0	0	0	1617
36750693630456	San Bernardino	Upland Unified	Hillside High	0	0	0	0	0	0	0	0	0	0	1617
36750693637584	San Bernardino	Upland Unified	Upland High	197	0	41	0	10	35	113	9	0	405	1617
36750773630423	San Bernardino	Apple Valley Unified	Apple Valley High	76	2	7	0	0	11	98	3	0	197	1617
36750773630894	San Bernardino	Apple Valley Unified	Granite Hills High	34	1	13	0	2	6	41	2	0	99	1617
36750773631009	San Bernardino	Apple Valley Unified	High Desert Premier Academy	0	0	0	0	0	0	0	0	0	0	1617
36750773631207	San Bernardino	Apple Valley Unified	Academy for Academic Excellence	20	0	3	0	4	3	38	3	0	71	1617
37103710115998	San Diego	San Diego County Office of Education	San Pasqual Academy	0	0	0	0	0	0	0	0	0	0	1617
37103710120493	San Diego	San Diego County Office of Education	Monarch	0	0	0	0	0	0	0	0	0	0	1617
37103710128520	San Diego	San Diego County Office of Education	San Diego County Community	0	0	0	0	0	0	0	0	0	0	1617
37103710128538	San Diego	San Diego County Office of Education	San Diego County Court	0	0	0	0	0	0	0	0	0	0	1617
37103711996545	San Diego	San Diego County Office of Education	North Coastal Consortium Schools	0	0	0	0	0	0	0	0	0	0	1617
37103716119119	San Diego	San Diego County Office of Education	Literacy First Charter	6	0	10	0	2	1	5	0	0	24	1617
37679830117887	San Diego	Borrego Springs Unified	Juan Bautista de Anza	0	0	0	0	0	0	1	0	0	1	1617
37679830131144	San Diego	Borrego Springs Unified	Diego Springs Academy	0	0	0	0	0	0	0	0	0	0	1617
37679830134890	San Diego	Borrego Springs Unified	San Diego Workforce Innovation High	0	0	0	0	0	0	0	0	0	0	1617
37679833730447	San Diego	Borrego Springs Unified	Borrego Springs High	7	0	0	0	0	0	1	0	0	8	1617
37680236115778	San Diego	Chula Vista Elementary	Chula Vista Learning Community Charter	51	0	0	0	0	2	9	0	0	62	1617
37680313731478	San Diego	Coronado Unified	Coronado High	34	2	8	1	6	5	157	3	0	216	1617
